-6.170955758898905019e-01,2.563979896673707626e-01,1.261515519390564166e-01,-5.291435920459793690e-02,2.006434122251240029e-03,5.079699226219954594e-02
9.668752632825222681e-01,3.663533904220737658e-01,-5.486106556076384422e-01,-3.242610363799894313e-01,-2.208947487096873386e-01,1.093049882346063678e-01
-5.870510649490507937e-01,-1.718573839215347954e-01,-3.071153440736199003e-02,-1.259250913997432275e-01,-1.284128747023165762e-01,3.055840935875116932e-02
1.118925611452507018e+00,5.318281536973145096e-01,-4.210827205428042674e-01,-2.870307558978873463e-01,2.748297923630653172e-01,-3.281415636659103519e-01
-3.217153608511580387e-01,-6.170414780293569795e-02,1.221392407727498047e-01,-4.870646142118052746e-02,-6.990571590048783035e-02,3.333174059355691748e-02
9.885587391638777331e-04,-1.894266312284982601e-01,-2.525892688972600775e-01,2.446840493016520235e-01,-9.859249759194654850e-02,-9.313739465532665240e-02
6.088922002705256936e-02,-8.021933391159072335e-02,-2.264531541562329608e-01,-1.273948384068074140e-02,1.148102762916764358e-01,-7.758139734706621937e-02
-1.300565022192345654e-01,3.831077302998026068e-01,4.732268797290399842e-01,-1.964447746267736564e-02,2.987770540378872908e-02,-5.866118173979638362e-02
1.160482876084390824e+00,8.612267867554156409e-01,-5.425142065809575309e-02,1.856181962219951784e-02,1.616448510806171857e-01,-4.633427359316503735e-01
-3.692238546434175039e-01,3.807693419891870490e-01,3.471237910098405877e-01,-8.423953990422269889e-02,1.248447838304877489e-01,-5.439279082109158871e-03
4.801514358586162490e-01,1.509727727788623963e-01,-4.182873851773555862e-01,-1.820081235543083709e-01,-2.027029793799886292e-01,-1.433412325761907261e-02
4.707245950902010437e-03,8.448945110311831957e-03,1.550473517684920199e-01,4.133828872675814337e-01,-2.036725738836784108e-02,1.825393750727702102e-01
-4.462574413419822528e-01,2.160148238823354494e-01,1.563376986136325864e-01,3.028371409626247346e-02,7.598004252707023232e-02,6.802095640900465701e-02
-2.445037783094959616e-01,-1.547265975168238272e-01,-5.598026477852525301e-02,2.758231381648233380e-02,-1.518104842104105179e-01,-1.447631571862336153e-01
4.379611582679628773e-02,-2.871719545631898352e-01,3.349645729214590362e-01,-1.766988681310075193e-01,-6.637403497884010461e-02,-1.082277101318609991e-01
-2.913757371399701146e-01,-1.658387351568425261e-01,9.171514397753205428e-02,-2.164610385453601682e-01,-8.008961043470932961e-02,4.323730132501360165e-03
6.786815560734591468e-01,2.678834949453199332e-01,-1.052457471076795326e-02,-4.230867930296497437e-01,1.040516673502193262e-01,1.865849236750831697e-01
-5.670891619974994802e-01,3.867184427547452064e-01,1.630584735055334855e-01,5.431120973077583486e-02,-1.487965020167259129e-02,7.946982589558006238e-02
-4.909986724648705003e-01,5.299045348542517075e-01,-1.817501515647780563e-02,-3.862800336345085239e-01,-1.362395985520535313e-01,-1.222326419258082109e-01
2.522648582679101192e-01,1.809921098619204083e-01,-1.420608348682732558e-01,1.932189932843416946e-01,1.480176414797785278e-01,-2.236134736709105841e-01
5.987538757890221719e-01,-5.633372224608181877e-01,2.394907937496557337e-01,-1.905198193934534434e-01,6.105970539924990836e-01,1.841036370938836375e-01
-4.049007747780664634e-01,1.126775470339255597e-01,5.732193155579821259e-02,9.303891139591664861e-02,1.733001394254503613e-01,1.665498886210653728e-01
6.013825054768431877e-02,-4.155993908017457383e-01,5.409920211325223299e-02,-1.303159954112042551e-01,-1.580847192059143397e-02,-1.735406476141691245e-01
5.532609561263753806e-01,-2.858313000566929385e-01,1.937661114644960436e-02,-2.013733757422931370e-01,5.321872854943566766e-01,-5.411290734794322460e-02
-6.059532124323068203e-01,-1.178665534180028257e-01,2.104338447760461389e-02,-8.112113628518377584e-02,-1.227462689200181367e-01,-3.872702907613725064e-03
1.109554793661913785e-01,-4.791607476247613517e-01,2.362853613925143537e-02,1.123559608141580166e-02,-1.920281674482506029e-01,-3.540070536108451404e-02
5.454812253193089822e-01,-3.582302172528471496e-01,-5.308912853863299863e-02,1.003891358736447165e-01,2.275299864677022832e-01,1.896255122107778357e-01
4.633187684978445908e-01,-9.185925318081997193e-02,-2.756464883512728670e-01,9.138774815122541195e-02,-2.234394766858911752e-01,3.145367202227258296e-01
3.359115916932751689e-01,1.015226593364852992e-01,1.584394459993143101e-01,3.391004995777169295e-01,-5.603207418701854070e-02,7.298810301824082414e-02
-2.388583623638590447e-01,8.160929914227581239e-02,5.990861834188992291e-02,1.200494869786043195e-01,1.124046613274358886e-03,-1.671806678061907650e-02
7.098001144201354640e-01,5.281527089915745155e-01,-3.776352123779361247e-02,-3.017676608526591656e-02,6.537809070677065570e-02,-1.405025803049622310e-02
6.648740530916792679e-02,-2.897785287332991233e-01,-2.987761769925380562e-01,5.355792304268205961e-02,9.709100331772706205e-02,-8.960168720174235824e-02
-1.819155198506241244e-01,-3.653843946582976399e-01,-1.672927310951674851e-01,6.250923984160647318e-02,-3.556602452660051483e-02,9.171549702719404562e-02
5.402293393189719906e-01,-2.925277508526048509e-01,3.895418917085880645e-02,2.085341266048320041e-01,-3.427644789132817255e-02,-1.699674045404496181e-01
1.952635857489236904e-01,-3.029714180568845450e-01,1.293060847036760219e-02,1.055003210540694791e-01,-1.740529931765189275e-01,-1.151489783670575223e-01
2.121714681314320894e-01,-3.648320404040040210e-01,7.268494946273608426e-02,-5.529319935347936504e-02,-1.437175818025047680e-01,-1.754989044187443281e-01
7.020485690849274929e-02,-3.368529226663793952e-01,1.460660710937661255e-01,5.237571805480036730e-02,-2.003635836536514780e-01,4.706173080748967535e-02
-4.114753735937323742e-01,-2.946667665928369151e-01,4.947765529403708173e-02,-1.303635581765201779e-01,-5.191573011458151810e-02,-2.067949265887680799e-02
1.567520730287097486e-01,-7.745558753684815556e-03,-1.314053979232961689e-01,2.659503221127827999e-01,6.931552028828502632e-02,-3.606690839910236396e-02
3.556712757061557539e-01,1.127761482023634243e-01,-2.691661809127200277e-03,-4.046772272793392605e-02,2.661567229736799822e-01,-2.649387465808411557e-01
7.531785797293158446e-02,-2.897655940448676803e-01,3.032074285606349284e-01,-1.946465444552781254e-01,-1.450182705345140488e-01,-7.381680963994276257e-02
1.524496435460900856e-01,-1.044261478500787682e-01,1.975730256409684860e-01,1.065782602949061075e-01,-1.730664224561183351e-01,1.206701552635086744e-01
-9.957992029098761133e-01,1.888921507197861560e-01,-8.030762026598331493e-02,7.758495667395329254e-02,-9.203105362965963154e-02,4.085551344093402149e-02
2.472742201422914177e-01,3.282961546442278444e-01,-1.867928366237168458e-01,1.341734001420923639e-01,1.266066285792049606e-01,-1.829283118067996927e-01
-1.635870668566865860e-01,-2.942218850737779445e-01,2.458730872010346236e-01,-1.686956522155516058e-01,-2.013645864901986438e-01,-1.245276550127631110e-01
-1.071248125594451497e-02,-2.055160676350915316e-01,1.193908988182295627e-01,2.633506089351260182e-01,-1.925911914349645870e-01,1.021986180592122095e-01
3.541615547235807959e-01,-1.462553909660194718e-01,-4.817840933118389679e-01,7.427006782537096119e-02,-1.140475151064930179e-02,-2.647475935938571334e-01
6.873954794979453276e-01,2.391306348990693276e-01,5.560787931026915654e-02,-3.189511429936134346e-01,4.697149601164309907e-01,-9.661250250253404503e-02
4.485142189549308767e-01,-2.350623275388946110e-01,2.359249078437279101e-01,-3.766936126181484878e-01,4.783718448928174771e-01,-3.118781654314320417e-01
5.417918256703918578e-02,-1.890386949004911055e-01,1.533469133578451750e-02,2.592878218731899803e-02,-5.274720874354547895e-02,-2.409552198965649039e-02
7.460592458034431829e-01,2.553841259548011444e-01,-1.993810811766329738e-01,-1.422049638488662171e-01,-7.545453644714886221e-02,2.436895089304789430e-01
4.557979261782599822e-01,-4.838552180724433049e-01,2.269841353736719650e-02,5.990169208618743163e-02,-1.373299072935657006e-01,-1.820439309827817653e-01
6.350126676132897829e-01,-1.522606827615098635e-01,-5.306797613769221461e-02,2.763150571515145537e-01,-3.399264979608174198e-01,-2.511988279493717058e-01
-4.003191107074032806e-01,2.587250008250472355e-01,-2.644628149104375492e-01,1.785522162092952891e-01,7.205721916798543680e-02,-3.020615783459793674e-02
-2.671861017733895630e-02,-6.137170257979926435e-02,9.088785183301088810e-02,1.586596487709833470e-01,-6.498700475995847214e-02,5.679065602902542281e-02
6.166076489149867335e-02,-3.906824108605683188e-01,9.145347846333076736e-02,-1.796436116233399438e-01,2.876255721585286793e-02,-1.421805281954549027e-01
-2.468444263219338741e-01,-3.188063525764459061e-01,1.373626488725994965e-01,-2.195722005698590995e-01,1.888950965827839389e-04,-4.457319379821061966e-02
1.115292217884756021e-01,-2.712676817537557628e-01,-5.405697084912221007e-01,3.452064218426763031e-01,2.430108884800410290e-02,9.190758858472447557e-02
-1.863696161865894263e-01,2.474673236601567794e-01,-9.284757183842877806e-03,-1.359621699816645213e-01,-4.728267810208292010e-02,-3.832939209925187440e-02
3.511333444815414873e-01,5.168232729626554001e-01,-2.492852079951390909e-01,-7.693556945713204975e-02,-2.169172380311331361e-01,2.380935116245651850e-01
-9.369833852882222258e-01,1.928263801743149708e-01,-1.331280029169386314e-01,-2.791835214958066080e-02,-7.505228063349873857e-02,-2.024850611528349886e-01
1.187032639265366063e+00,4.497942728488570352e-01,4.221146658138378860e-01,-3.678081648745085142e-01,-6.060888557894393847e-01,1.911643050306648939e-01
-3.224428614281567018e-01,1.136268958010307716e-02,1.689607613208818360e-01,-1.115555767301144863e-02,1.649283263851916148e-01,4.084621518609710816e-02
-3.229818827366897401e-03,-1.978533114953962557e-01,-2.188376605666996280e-02,-9.802560949427009673e-02,-2.314930215443989914e-01,-1.660225367596117330e-01
3.951988724166258238e-01,-8.341688485315698620e-02,2.948335437948960691e-01,5.210729122946226033e-01,-5.110242194020309797e-02,1.739318659182996774e-01
4.306638881236530825e-01,-3.821465888540396261e-01,1.791531327252091632e-01,-1.204706870095492537e-02,4.765058904406629242e-02,-7.432593336314407238e-03
-4.666882544584425863e-01,-2.255709294412673038e-01,-9.954363125252684019e-02,4.204285070388392477e-03,-1.155982564414367517e-03,1.348072759048866420e-01
2.944970578509481518e-01,-4.088281413923710028e-01,5.814287388859551431e-02,-4.067181088189173593e-02,-1.970653237511071909e-01,-1.801824101541830425e-01
3.548325104141855091e-01,-3.222097767708219096e-01,2.624405498443366236e-01,-1.481808714919964631e-01,2.917718103798900287e-01,1.113059600495113627e-01
2.384270787413373671e-01,-4.557503488757958660e-02,-9.865120687435863234e-02,-3.173467373997330143e-01,-4.731171260389698680e-02,9.680432934463552297e-02
5.713935487422530102e-01,4.492487560866605945e-01,1.894868359910411026e-01,-1.316611242360162526e-01,-1.866304447942059852e-01,1.311663955611572230e-01
5.347398326782093481e-01,2.329400723535581530e-01,-4.242798056811155627e-01,-4.316412817077664998e-01,-2.201456557469783637e-01,2.370739035095542069e-01
-4.705485320530260474e-01,-1.595752012434468181e-01,7.774257434139650313e-02,-1.629116454316554552e-01,7.387338623265720522e-03,-1.264113650787868602e-02
3.393705905417725988e-01,-2.863789597053645886e-01,-1.885665185262991039e-01,1.931031293329105170e-02,-8.364777586694652212e-02,-1.472870100859630937e-01
2.316537839381157399e-02,-3.974531868294958747e-01,8.266900323858450417e-02,5.478937976414720995e-02,-1.932271286742436867e-01,6.539245408748660393e-02
3.746357531461568247e-01,-1.473554946820208600e-01,-1.947978808696530506e-01,2.015560537648099781e-01,3.361503717284390347e-01,1.056021613746227772e-01
-6.269414656125034124e-01,2.656300875196951905e-01,1.672967018697931740e-01,-6.619245074703010434e-02,1.320805670287568401e-02,-1.678274357829005747e-01
-6.716153709266925453e-03,5.090740004651735659e-04,-2.416396423107957867e-03,4.090633206936106214e-02,8.485597635581947074e-02,-9.304927230681009354e-02
-3.907826730949872651e-01,-1.039186856236836848e-01,2.835889392001975651e-01,-2.493824286238376375e-01,1.782530387630451019e-01,-2.613965214296568029e-01
-5.416982870839359698e-01,3.814968212684704540e-01,3.219170414945847769e-01,-1.299789668274609414e-02,1.823806552725765473e-01,-1.290005868994339999e-01
1.767254725962377204e-01,5.152199608209477588e-02,-2.337950934607795350e-01,2.860183364326554512e-01,2.442218467204765042e-01,5.614123831743855590e-03
-3.095647843415567091e-01,-3.459966060661631149e-01,3.691668006059719426e-02,-2.285375936478023229e-01,-6.814919406173620964e-02,-5.959292990340472320e-04
2.267461721950823073e-01,-3.956774254514269784e-01,-2.354891237934874926e-01,1.424025452874336795e-01,-1.644100399687267733e-01,-6.338029605450092030e-02
-5.814855698174874188e-02,3.859655835790565259e-02,1.625782049935723117e-01,1.223607633757176627e-01,1.774773665000727030e-01,4.338123334623661398e-02
1.186552920066367367e+00,6.347631731764887819e-01,5.181799687967519885e-01,1.333553789362137421e-01,-1.177626953094842860e-01,-6.701264815727824009e-02
2.584191276387700839e-02,-4.038421040299836617e-01,-4.127162868842924881e-02,9.867207558933483065e-04,-6.351588070786949591e-02,2.599229086148910003e-02
-2.707612632939309649e-01,-3.090108756276140067e-02,-1.889710518874076761e-01,8.604052102084698561e-02,7.939946962163100738e-03,8.190073669442936299e-02
-3.611988651622375507e-02,-1.541598721562688432e-03,9.405562605234789320e-02,1.321416017110992915e-02,3.344340952655912996e-02,-1.090677269831935720e-01
2.726464166416059931e-01,3.302384397607323052e-01,-2.745977083405554686e-01,-4.353878943344491326e-01,-2.095193665021856388e-01,2.564376437102194872e-01
-2.196245614497798482e-01,1.241088566411946287e-01,2.268690826506178093e-01,1.765104129312476122e-01,-7.107152788998508108e-02,4.174922587897324927e-02
-3.148975891339305666e-01,-3.364632490508362439e-01,-1.030990120000704058e-01,1.166043881509378627e-01,-8.603324595503497596e-02,1.388122050624227555e-01
-3.531029339769596320e-01,-3.846850082047687663e-02,1.532115165263299161e-01,-9.769575818041364990e-02,5.601912926651834990e-02,1.560455066442755293e-02
1.182620688709435264e+00,5.009804873463634400e-02,-4.324891058941331135e-02,-3.819833412566080444e-01,4.126215674801658184e-01,1.869764958333809679e-01
6.170754307502658298e-01,6.178597275206152428e-01,-2.616239451172284736e-01,3.145693563405704135e-02,-4.944860328068000910e-01,9.947215395143582661e-01
-1.445601391402555891e-01,-9.041198386547971699e-02,1.332243061477046409e-01,-1.630147200503531332e-02,-2.360256390319139777e-04,1.022155720281951591e-01
8.856735431479859089e-02,-2.578938450045468178e-01,-1.309000113667097565e-01,-8.420580982094140465e-02,-4.546230296522638797e-02,-1.704821315662519154e-01
8.108501821487526517e-02,-2.387479375472222609e-01,1.057109487486917743e-01,-3.830540810037497829e-02,1.667274439063334557e-01,1.705284075457621507e-01
-8.469306926144251069e-01,6.535417284385265368e-01,1.071026616645917168e-01,1.102562015692070685e-01,-3.293942478318765549e-02,-3.243147299680872869e-02
-2.291814443848467775e-01,6.219101290816344413e-02,3.131766334305795541e-01,-2.659834410519794634e-01,1.768126058845373716e-01,-1.116723368090977303e-01
